Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards 
chris-carson,2019,SeattleSeahawks,15,37,266,7.2,21,2,10,27.03,2,0
chris-carson,2020,SeattleSeahawks,12,37,287,7.8,29,4,14,37.84,2,0
chris-carson,TOTAL,--,45,101,775,7.7,87,7,34,33.66,5,0
derek-carrier,2013,SanFrancisco49ers,5,0,0,0,0,0,0,0,0,0
derek-carrier,2014,SanFrancisco49ers,11,9,105,11.7,23,0,4,44.44,2,0
derek-carrier,2015,WashingtonRedskins,12,17,141,8.3,20,1,4,23.53,2,0
derek-carrier,2016,WashingtonRedskins,8,2,10,5,6,0,0,0,0,0
derek-carrier,2017,LosAngelesRams,14,8,71,8.9,17,0,4,50,0,0
derek-carrier,2018,OaklandRaiders,16,7,67,9.6,23,1,3,42.86,1,0
derek-carrier,2019,OaklandRaiders,16,13,108,8.3,25,1,4,30.77,2,0
derek-carrier,2020,LasVegasRaiders,16,1,14,14,14,0,1,100,0,0
derek-carrier,TOTAL,--,98,57,516,9.1,128,3,20,35.09,7,0
derek-carr,2014,OaklandRaiders,16,0,0,0,0,0,0,0,0,0
derek-carr,2015,OaklandRaiders,16,0,0,0,0,0,0,0,0,0
derek-carr,2016,OaklandRaiders,15,0,0,0,0,0,0,0,0,0
derek-carr,2017,OaklandRaiders,15,--,--,--,--,--,--,--,--,--
derek-carr,2018,OaklandRaiders,16,1,-9,-9,-9,0,0,0,0,0
derek-carr,2019,OaklandRaiders,16,--,--,--,--,--,--,--,--,--
derek-carr,2020,LasVegasRaiders,16,--,--,--,--,--,--,--,--,--
derek-carr,TOTAL,--,110,1,-9,-9,-9,0,0,0,0,0
austin-carr,2017,NewOrleansSaints,1,--,--,--,--,--,--,--,--,--
austin-carr,2018,NewOrleansSaints,14,9,97,10.8,25,2,5,55.56,1,0
austin-carr,2019,NewOrleansSaints,6,1,9,9,9,0,1,100,0,0
austin-carr,2020,NewOrleansSaints,6,3,27,9,11,1,3,100,0,0
austin-carr,TOTAL,--,27,13,133,10.2,45,3,9,69.23,1,0
stephen-carlson,2019,ClevelandBrowns,9,5,51,10.2,21,1,2,40,1,0
stephen-carlson,2020,ClevelandBrowns,16,1,11,11,11,0,1,100,0,0
stephen-carlson,TOTAL,--,25,6,62,10.3,32,1,3,50,1,0
trenton-cannon,2018,NewYorkJets,16,17,144,8.5,35,0,4,23.53,1,0
trenton-cannon,2019,NewYorkJets,4,--,--,--,--,--,--,--,--,--
trenton-cannon,2020,CarolinaPanthers,14,3,16,5.3,19,0,1,33.33,0,0
trenton-cannon,TOTAL,--,34,20,160,8,54,0,5,25,1,0
parris-campbell,2019,IndianapolisColts,7,18,127,7.1,27,1,6,33.33,1,0
parris-campbell,2020,IndianapolisColts,2,6,71,11.8,21,0,4,66.67,1,0
parris-campbell,TOTAL,--,9,24,198,8.3,48,1,10,41.67,2,0
marquez-callaway,2020,NewOrleansSaints,11,21,213,10.1,27,0,10,47.62,1,0
marquez-callaway,TOTAL,--,11,21,213,10.1,27,0,10,47.62,1,0
antonio-callaway,2018,ClevelandBrowns,16,43,586,13.6,71,5,27,62.79,8,3
antonio-callaway,2019,ClevelandBrowns,4,8,89,11.1,41,0,3,37.5,1,1
antonio-callaway,2020,MiamiDolphins,5,2,20,10,13,0,1,50,0,0
antonio-callaway,TOTAL,--,25,53,695,13.1,125,5,31,58.49,9,4
deon-cain,2018,IndianapolisColts,--,--,--,--,--,--,--,--,--,--
deon-cain,2019,PittsburghSteelers,13,9,124,13.8,35,0,7,77.78,3,0
deon-cain,2020,PittsburghSteelers,2,--,--,--,--,--,--,--,--,--
deon-cain,TOTAL,--,15,9,124,13.8,35,0,7,77.78,3,0
lawrence-cager,2020,NewYorkJets,2,2,35,17.5,19,0,2,100,0,0
lawrence-cager,TOTAL,--,2,2,35,17.5,19,0,2,100,0,0
jason-cabinda,2018,OaklandRaiders,10,--,--,--,--,--,--,--,--,--
jason-cabinda,2019,DetroitLions,4,--,--,--,--,--,--,--,--,--
jason-cabinda,2020,DetroitLions,16,2,8,4,4,0,1,50,0,0
jason-cabinda,TOTAL,--,30,2,8,4,4,0,1,50,0,0
ross-dwelley,2018,SanFrancisco49ers,11,2,14,7,8,0,0,0,0,0
ross-dwelley,2019,SanFrancisco49ers,16,15,91,6.1,25,2,8,53.33,1,0
ross-dwelley,2020,SanFrancisco49ers,16,19,245,12.9,36,1,10,52.63,3,0
ross-dwelley,TOTAL,--,43,36,350,9.7,69,3,18,50,4,0
devin-duvernay,2020,BaltimoreRavens,16,20,201,10.1,39,0,8,40,1,0
devin-duvernay,TOTAL,--,16,20,201,10.1,39,0,8,40,1,0
quinton-dunbar,2015,WashingtonRedskins,11,0,0,0,0,0,0,0,0,0
quinton-dunbar,2016,WashingtonRedskins,14,1,31,31,31,0,1,100,1,0
quinton-dunbar,2017,WashingtonRedskins,15,--,--,--,--,--,--,--,--,--
quinton-dunbar,2018,WashingtonRedskins,7,--,--,--,--,--,--,--,--,--
quinton-dunbar,2019,WashingtonRedskins,11,--,--,--,--,--,--,--,--,--
quinton-dunbar,2020,SeattleSeahawks,6,--,--,--,--,--,--,--,--,--
quinton-dunbar,TOTAL,--,64,1,31,31,31,0,1,100,1,0
ashton-dulin,2019,IndianapolisColts,13,2,17,8.5,13,0,0,0,0,0
ashton-dulin,2020,IndianapolisColts,13,3,53,17.7,34,0,2,66.67,1,0
ashton-dulin,TOTAL,--,26,5,70,14,47,0,2,40,1,0
jeff-driskel,2016,CincinnatiBengals,0,0,0,0,0,0,0,0,0,0
jeff-driskel,2018,CincinnatiBengals,9,--,--,--,--,--,--,--,--,--
jeff-driskel,2019,DetroitLions,3,1,6,6,6,0,0,0,0,0
jeff-driskel,2020,DenverBroncos,3,--,--,--,--,--,--,--,--,--
jeff-driskel,TOTAL,--,15,1,6,6,6,0,0,0,0,0
kenyan-drake,2016,MiamiDolphins,16,9,46,5.1,9,0,2,22.22,0,0
kenyan-drake,2017,MiamiDolphins,16,32,239,7.5,47,1,7,21.88,1,1
kenyan-drake,2018,MiamiDolphins,16,53,477,9,52,5,23,43.4,4,1
kenyan-drake,2019,ArizonaCardinals,14,50,345,6.9,26,0,15,30,2,0
kenyan-drake,2020,ArizonaCardinals,15,25,137,5.5,18,0,5,20,0,0
kenyan-drake,TOTAL,--,77,169,1244,7.4,152,6,52,30.77,7,2
jack-doyle,2013,IndianapolisColts,15,5,19,3.8,8,0,0,0,0,0
jack-doyle,2014,IndianapolisColts,16,18,118,6.6,20,2,7,38.89,1,0
jack-doyle,2015,IndianapolisColts,16,12,72,6,19,1,6,50,0,0
jack-doyle,2016,IndianapolisColts,16,59,584,9.9,24,5,32,54.24,5,0
jack-doyle,2017,IndianapolisColts,15,80,690,8.6,26,4,34,42.5,4,0
jack-doyle,2018,IndianapolisColts,6,26,245,9.4,20,2,14,53.85,1,0
jack-doyle,2019,IndianapolisColts,16,43,448,10.4,23,4,29,67.44,4,0
jack-doyle,2020,IndianapolisColts,14,23,251,10.9,28,3,13,56.52,2,0
jack-doyle,TOTAL,--,114,266,2427,9.1,168,21,135,50.75,17,0
keelan-doss,2019,OaklandRaiders,8,11,133,12.1,31,0,6,54.55,1,0
keelan-doss,2020,LasVegasRaiders,1,--,--,--,--,--,--,--,--,--
keelan-doss,TOTAL,--,9,11,133,12.1,31,0,6,54.55,1,0
phillip-dorsett,2015,IndianapolisColts,11,18,225,12.5,35,1,10,55.56,4,0
phillip-dorsett,2016,IndianapolisColts,15,33,528,16,64,2,20,60.61,8,4
phillip-dorsett,2017,NewEnglandPatriots,15,12,194,16.2,39,0,8,66.67,4,0
phillip-dorsett,2018,NewEnglandPatriots,16,32,290,9.1,20,3,17,53.13,1,0
phillip-dorsett,2019,NewEnglandPatriots,14,29,397,13.7,58,5,17,58.62,6,2
phillip-dorsett,2020,SeattleSeahawks,0,--,--,--,--,--,--,--,--,--
phillip-dorsett,TOTAL,--,71,124,1634,13.2,216,11,72,58.06,23,6
josh-doctson,2016,WashingtonRedskins,2,2,66,33,57,0,1,50,1,1
josh-doctson,2017,WashingtonRedskins,16,35,502,14.3,52,6,25,71.43,6,2
josh-doctson,2018,WashingtonRedskins,15,44,532,12.1,32,2,31,70.45,7,0
josh-doctson,2019,MinnesotaVikings,1,--,--,--,--,--,--,--,--,--
josh-doctson,2020,NewYorkJets,--,--,--,--,--,--,--,--,--,--
josh-doctson,TOTAL,--,34,81,1100,13.6,141,8,57,70.37,14,3
j-k-dobbins,2020,BaltimoreRavens,15,18,120,6.7,19,0,4,22.22,0,0
j-k-dobbins,TOTAL,--,15,18,120,6.7,19,0,4,22.22,0,0
kenneth-dixon,2016,BaltimoreRavens,12,30,162,5.4,16,1,7,23.33,0,0
kenneth-dixon,2018,BaltimoreRavens,6,6,51,8.5,21,0,2,33.33,1,0
kenneth-dixon,2019,NewYorkJets,0,--,--,--,--,--,--,--,--,--
kenneth-dixon,TOTAL,--,18,36,213,5.9,37,1,9,25,1,0
will-dissly,2018,SeattleSeahawks,4,8,156,19.5,66,2,5,62.5,3,1
will-dissly,2019,SeattleSeahawks,6,23,262,11.4,38,4,14,60.87,3,0
will-dissly,2020,SeattleSeahawks,16,24,251,10.5,28,2,12,50,3,0
will-dissly,TOTAL,--,26,55,669,12.2,132,8,31,56.36,9,1
patrick-dimarco,2012,KansasCityChiefs,5,0,0,0,0,0,0,0,0,0
patrick-dimarco,2013,AtlantaFalcons,14,8,49,6.1,12,0,1,12.5,0,0
patrick-dimarco,2014,AtlantaFalcons,16,9,62,6.9,16,1,4,44.44,0,0
patrick-dimarco,2015,AtlantaFalcons,16,13,110,8.5,19,2,9,69.23,0,0
patrick-dimarco,2016,AtlantaFalcons,16,7,52,7.4,18,1,3,42.86,0,0
patrick-dimarco,2017,BuffaloBills,16,7,28,4,9,0,0,0,0,0
patrick-dimarco,2018,BuffaloBills,16,3,62,20.7,38,0,2,66.67,2,0
patrick-dimarco,2019,BuffaloBills,16,5,41,8.2,27,0,1,20,1,0
patrick-dimarco,TOTAL,--,115,52,404,7.8,139,4,20,38.46,3,0
brandon-dillon,2019,MinnesotaVikings,1,--,--,--,--,--,--,--,--,--
brandon-dillon,2020,MinnesotaVikings,3,1,6,6,6,0,0,0,0,0
brandon-dillon,TOTAL,--,4,1,6,6,6,0,0,0,0,0
a-j-dillon,2020,GreenBayPackers,11,2,21,10.5,16,0,1,50,0,0
a-j-dillon,TOTAL,--,11,2,21,10.5,16,0,1,50,0,0
stefon-diggs,2015,MinnesotaVikings,13,52,720,13.9,40,4,31,59.62,13,1
stefon-diggs,2016,MinnesotaVikings,13,84,903,10.8,46,3,47,55.95,10,3
stefon-diggs,2017,MinnesotaVikings,14,64,849,13.3,59,8,42,65.63,14,3
stefon-diggs,2018,MinnesotaVikings,15,102,1021,10,75,9,49,48.04,13,2
stefon-diggs,2019,MinnesotaVikings,15,63,1130,17.9,66,6,41,65.08,20,8
stefon-diggs,2020,BuffaloBills,16,127,1535,12.1,55,8,73,57.48,20,5
stefon-diggs,TOTAL,--,86,492,6158,12.5,341,38,283,57.52,90,22
gehrig-dieter,2018,KansasCityChiefs,4,1,22,22,22,0,1,100,1,0
gehrig-dieter,2019,KansasCityChiefs,2,--,--,--,--,--,--,--,--,--
gehrig-dieter,2020,KansasCityChiefs,4,1,10,10,10,0,1,100,0,0
gehrig-dieter,TOTAL,--,10,2,32,16,32,0,2,100,1,0
ed-dickson,2010,BaltimoreRavens,15,11,152,13.8,58,1,5,45.45,2,1
ed-dickson,2011,BaltimoreRavens,16,54,528,9.8,25,5,30,55.56,2,0
ed-dickson,2012,BaltimoreRavens,13,21,225,10.7,40,0,10,47.62,2,1
ed-dickson,2013,BaltimoreRavens,16,25,273,10.9,43,1,16,64,2,1
ed-dickson,2014,CarolinaPanthers,16,10,115,11.5,34,1,9,90,1,0
ed-dickson,2015,CarolinaPanthers,16,17,121,7.1,17,2,10,58.82,0,0
ed-dickson,2016,CarolinaPanthers,16,10,134,13.4,28,1,7,70,3,0
ed-dickson,2017,CarolinaPanthers,16,30,437,14.6,64,1,22,73.33,7,2
ed-dickson,2018,SeattleSeahawks,10,12,143,11.9,42,3,7,58.33,2,1
ed-dickson,2019,SeattleSeahawks,--,--,--,--,--,--,--,--,--,--
ed-dickson,TOTAL,--,134,190,2128,11.2,351,15,116,61.05,21,6
james-develin,2012,NewEnglandPatriots,1,0,0,0,0,0,0,0,0,0
james-develin,2013,NewEnglandPatriots,16,4,62,15.5,31,0,3,75,1,0
james-develin,2014,NewEnglandPatriots,16,6,43,7.2,13,0,3,50,0,0
james-develin,2016,NewEnglandPatriots,16,3,18,6,13,0,2,66.67,0,0
james-develin,2017,NewEnglandPatriots,16,6,38,6.3,10,0,3,50,0,0
james-develin,2018,NewEnglandPatriots,16,12,61,5.1,11,0,3,25,0,0
james-develin,2019,NewEnglandPatriots,2,--,--,--,--,--,--,--,--,--
james-develin,TOTAL,--,83,31,222,7.2,78,0,14,45.16,1,0
seth-devalve,2016,ClevelandBrowns,12,10,127,12.7,25,2,7,70,3,0
seth-devalve,2017,ClevelandBrowns,16,33,395,12,49,1,18,54.55,7,1
seth-devalve,2018,ClevelandBrowns,13,5,74,14.8,26,1,3,60,2,0
seth-devalve,2019,JacksonvilleJaguars,12,12,140,11.7,20,0,7,58.33,1,0
seth-devalve,2020,ArizonaCardinals,4,0,0,0,--,0,0,0,0,0
seth-devalve,TOTAL,--,57,60,736,12.3,120,4,35,58.33,13,1
michael-deiter,2019,MiamiDolphins,16,1,0,0,0,0,0,0,0,0
michael-deiter,2020,MiamiDolphins,16,--,--,--,--,--,--,--,--,--
michael-deiter,TOTAL,--,32,1,0,0,0,0,0,0,0,0
josiah-deguara,2020,GreenBayPackers,2,1,12,12,12,0,1,100,0,0
josiah-deguara,TOTAL,--,2,1,12,12,12,0,1,100,0,0
taylor-decker,2016,DetroitLions,16,0,0,0,0,0,0,0,0,0
taylor-decker,2017,DetroitLions,8,--,--,--,--,--,--,--,--,--
taylor-decker,2018,DetroitLions,16,1,11,11,11,1,1,100,0,0
taylor-decker,2019,DetroitLions,15,--,--,--,--,--,--,--,--,--
taylor-decker,2020,DetroitLions,16,--,--,--,--,--,--,--,--,--
taylor-decker,TOTAL,--,71,1,11,11,11,1,1,100,0,0
dion-dawkins,2017,BuffaloBills,16,--,--,--,--,--,--,--,--,--
dion-dawkins,2018,BuffaloBills,16,1,7,7,7,1,1,100,0,0
dion-dawkins,2019,BuffaloBills,16,1,1,1,1,1,1,100,0,0
dion-dawkins,2020,BuffaloBills,16,--,--,--,--,--,--,--,--,--
dion-dawkins,TOTAL,--,64,2,8,4,8,2,2,100,0,0
trevor-davis,2016,GreenBayPackers,11,3,24,8,9,1,2,66.67,0,0
trevor-davis,2017,GreenBayPackers,16,5,70,14,29,0,2,40,2,0
trevor-davis,2018,GreenBayPackers,2,--,--,--,--,--,--,--,--,--
trevor-davis,2019,MiamiDolphins,14,8,111,13.9,28,0,4,50,2,0
trevor-davis,2020,WashingtonFootballTeam,--,--,--,--,--,--,--,--,--,--
trevor-davis,TOTAL,--,43,16,205,12.8,66,1,8,50,4,0
robert-davis,2017,WashingtonRedskins,1,--,--,--,--,--,--,--,--,--
robert-davis,2018,WashingtonRedskins,--,--,--,--,--,--,--,--,--,--
robert-davis,2019,PhiladelphiaEagles,6,2,17,8.5,11,0,2,100,0,0
robert-davis,2020,LasVegasRaiders,--,--,--,--,--,--,--,--,--,--
robert-davis,TOTAL,--,7,2,17,8.5,11,0,2,100,0,0
rashard-davis,2018,OaklandRaiders,--,--,--,--,--,--,--,--,--,--
rashard-davis,2019,TennesseeTitans,1,1,16,16,16,0,1,100,0,0
rashard-davis,2020,TennesseeTitans,--,--,--,--,--,--,--,--,--,--
rashard-davis,TOTAL,--,1,1,16,16,16,0,1,100,0,0
mike-davis,2015,SanFrancisco49ers,6,7,38,5.4,11,0,1,14.29,0,0
mike-davis,2016,SanFrancisco49ers,8,3,25,8.3,10,0,1,33.33,0,0
mike-davis,2017,SeattleSeahawks,6,15,131,8.7,23,0,6,40,3,0
mike-davis,2018,SeattleSeahawks,15,34,214,6.3,18,1,10,29.41,0,0
mike-davis,2019,CarolinaPanthers,12,7,22,3.1,7,0,1,14.29,0,0
mike-davis,2020,CarolinaPanthers,15,59,373,6.3,23,2,17,28.81,4,0
mike-davis,TOTAL,--,62,125,803,6.4,92,3,36,28.8,7,0
geremy-davis,2015,NewYorkGiants,10,2,21,10.5,16,0,1,50,0,0
geremy-davis,2016,SanDiegoChargers,3,0,0,0,0,0,0,0,0,0
geremy-davis,2017,LosAngelesChargers,2,--,--,--,--,--,--,--,--,--
geremy-davis,2018,LosAngelesChargers,14,0,0,0,--,0,0,0,0,0
geremy-davis,2019,LosAngelesChargers,7,3,38,12.7,19,0,1,33.33,0,0
geremy-davis,TOTAL,--,36,5,59,11.8,35,0,2,40,0,0
gabriel-davis,2020,BuffaloBills,16,35,599,17.1,56,7,27,77.14,10,3
gabriel-davis,TOTAL,--,16,35,599,17.1,56,7,27,77.14,10,3
corey-davis,2017,TennesseeTitans,11,34,375,11,37,0,17,50,4,0
corey-davis,2018,TennesseeTitans,16,65,891,13.7,51,4,47,72.31,15,2
corey-davis,2019,TennesseeTitans,15,43,601,14,38,2,33,76.74,10,0
corey-davis,2020,TennesseeTitans,14,65,984,15.1,75,5,49,75.38,14,3
corey-davis,TOTAL,--,56,207,2851,13.8,201,11,146,70.53,43,5
cody-davis,2013,St.LouisRams,12,0,0,0,0,0,0,0,0,0
cody-davis,2014,St.LouisRams,15,0,0,0,0,0,0,0,0,0
cody-davis,2015,St.LouisRams,16,1,20,20,20,0,1,100,1,0
cody-davis,2016,LosAngelesRams,15,0,0,0,0,0,0,0,0,0
cody-davis,2017,LosAngelesRams,7,--,--,--,--,--,--,--,--,--
