Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards 
art-graham,1968,BostonPatriots,11,16,242,15.1,0,1,0,0,0,0
art-graham,TOTAL,--,75,199,3107,15.6,0,20,0,0,0,0
arthur-green,1972,NewOrleansSaints,7,7,49,7,0,0,0,0,0,0
arthur-green,TOTAL,--,7,7,49,7,0,0,0,0,0,0
ben-garry,1979,BaltimoreColts,11,3,9,3,12,0,0,0,0,0
ben-garry,1980,BaltimoreColts,3,1,9,9,9,0,0,0,0,0
ben-garry,TOTAL,--,14,4,18,4.5,21,0,0,0,0,0
ben-gregory,1968,BuffaloBills,6,5,21,4.2,0,0,0,0,0,0
ben-gregory,TOTAL,--,6,5,21,4.2,0,0,0,0,0,0
benjarvus-green-ellis,2008,NewEnglandPatriots,9,3,37,12.3,20,0,3,100,1,0
benjarvus-green-ellis,2009,NewEnglandPatriots,12,2,11,5.5,6,0,0,0,0,0
benjarvus-green-ellis,2010,NewEnglandPatriots,16,12,85,7.1,16,0,5,41.67,0,0
benjarvus-green-ellis,2011,NewEnglandPatriots,16,9,159,17.7,53,0,7,77.78,3,1
benjarvus-green-ellis,2012,CincinnatiBengals,15,22,104,4.7,13,0,4,18.18,0,0
benjarvus-green-ellis,2013,CincinnatiBengals,16,4,22,5.5,10,0,1,25,0,0
benjarvus-green-ellis,TOTAL,--,84,52,418,8,118,0,20,38.46,4,1
benjamin-gay,2001,ClevelandBrowns,16,4,11,2.8,7,0,0,0,0,0
benjamin-gay,TOTAL,--,16,4,11,2.8,7,0,0,0,0,0
bill-garnaas,1946,PittsburghSteelers,10,3,56,18.7,0,1,0,0,0,0
bill-garnaas,1947,PittsburghSteelers,10,5,144,28.8,0,2,0,0,0,0
bill-garnaas,1948,PittsburghSteelers,6,0,0,0,0,0,0,0,0,0
bill-garnaas,TOTAL,--,26,8,200,25,0,3,0,0,0,0
bill-geyer,1942,ChicagoBears,5,1,22,22,0,0,0,0,0,0
bill-geyer,1943,ChicagoBears,3,5,123,24.6,0,2,0,0,0,0
bill-geyer,1946,ChicagoBears,1,0,0,0,0,0,0,0,0,0
bill-geyer,TOTAL,--,9,6,145,24.2,0,2,0,0,0,0
bill-groman,1960,HoustonOilers,14,72,1473,20.5,0,12,0,0,0,0
bill-groman,1961,HoustonOilers,14,50,1175,23.5,0,17,0,0,0,0
bill-groman,1962,HoustonOilers,14,21,328,15.6,0,3,0,0,0,0
bill-groman,1963,DenverBroncos,14,27,437,16.2,0,3,0,0,0,0
bill-groman,1964,BuffaloBills,5,4,68,17,0,1,0,0,0,0
bill-groman,1965,BuffaloBills,5,0,0,0,0,0,0,0,0,0
bill-groman,TOTAL,--,66,174,3481,20,0,36,0,0,0,0
billy-gambrell,1963,St.LouisCardinals,14,3,63,21,0,0,0,0,0,0
billy-gambrell,1964,St.LouisCardinals,14,24,398,16.6,0,2,0,0,0,0
billy-gambrell,1965,St.LouisCardinals,10,9,171,19,0,2,0,0,0,0
billy-gambrell,1966,St.LouisCardinals,14,24,409,17,0,5,0,0,0,0
billy-gambrell,1967,St.LouisCardinals,12,28,398,14.2,0,2,0,0,0,0
billy-gambrell,1968,DetroitLions,14,28,492,17.6,0,7,0,0,0,0
billy-gambrell,TOTAL,--,78,116,1931,16.7,0,18,0,0,0,0
billy-griggs,1985,NewYorkJets,16,0,0,0,0,0,0,0,0,0
billy-griggs,1986,NewYorkJets,16,0,0,0,0,0,0,0,0,0
billy-griggs,1987,NewYorkJets,12,2,17,8.5,13,1,0,0,0,0
billy-griggs,1988,NewYorkJets,15,14,133,9.5,21,0,0,0,0,0
billy-griggs,1989,NewYorkJets,5,9,112,12.4,23,0,0,0,0,0
billy-griggs,TOTAL,--,64,25,262,10.5,57,1,0,0,0,0
billy-grimes,1949,LosAngelesDons,0,0,0,0,0,0,0,0,0,0
billy-grimes,1950,GreenBayPackers,12,17,261,15.4,0,1,0,0,0,0
billy-grimes,1951,GreenBayPackers,12,15,170,11.3,0,1,0,0,0,0
billy-grimes,1952,GreenBayPackers,12,0,0,0,0,0,0,0,0,0
billy-grimes,TOTAL,--,36,32,431,13.5,0,2,0,0,0,0
bob-gaiters,1961,NewYorkGiants,14,11,54,4.9,0,1,0,0,0,0
bob-gaiters,1962,SanFrancisco49ers,2,3,34,11.3,0,0,0,0,0,0
bob-gaiters,1963,DenverBroncos,6,1,74,74,0,1,0,0,0,0
bob-gaiters,TOTAL,--,22,15,162,10.8,0,2,0,0,0,0
bob-gaona,1953,PittsburghSteelers,12,0,0,0,0,0,0,0,0,0
bob-gaona,1954,PittsburghSteelers,12,0,25,0,0,0,0,0,0,0
bob-gaona,1955,PittsburghSteelers,12,0,0,0,0,0,0,0,0,0
bob-gaona,1956,PittsburghSteelers,12,0,0,0,0,0,0,0,0,0
bob-gaona,1957,PhiladelphiaEagles,12,1,-9,-9,0,0,0,0,0,0
bob-gaona,TOTAL,--,60,1,16,16,0,0,0,0,0,0
bob-gladieux,1969,BostonPatriots,10,0,0,0,0,0,0,0,0,0
bob-gladieux,1970,BuffaloBills,10,0,0,0,0,0,0,0,0,0
bob-gladieux,1971,NewEnglandPatriots,14,6,60,10,0,0,0,0,0,0
bob-gladieux,1972,NewEnglandPatriots,11,19,192,10.1,0,0,0,0,0,0
bob-gladieux,TOTAL,--,45,25,252,10.1,0,0,0,0,0,0
bob-glazebrook,1978,AtlantaFalcons,8,0,0,0,0,0,0,0,0,0
bob-glazebrook,1979,AtlantaFalcons,13,1,20,20,20,0,0,0,0,0
bob-glazebrook,1980,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0
bob-glazebrook,1981,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0
bob-glazebrook,1982,AtlantaFalcons,9,0,0,0,0,0,0,0,0,0
bob-glazebrook,1983,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0
bob-glazebrook,TOTAL,--,78,1,20,20,20,0,0,0,0,0
bob-gonya,1933,PhiladelphiaEagles,2,0,0,0,0,0,0,0,0,0
bob-gonya,1934,PhiladelphiaEagles,9,1,4,4,0,1,0,0,0,0
bob-gonya,TOTAL,--,11,1,4,4,0,1,0,0,0,0
bob-goodridge,1968,MinnesotaVikings,11,1,5,5,0,0,0,0,0,0
bob-goodridge,TOTAL,--,11,1,5,5,0,0,0,0,0,0
bob-greenhalgh,1949,NewYorkGiants,10,3,23,7.7,0,0,0,0,0,0
