Player_Id,Year,Team,Games_Played,Tackles,Solo_Tackles,Assisted_Tackles,Sacks,Sack_Yards,Safties,Passes_Deflected,INTs,TDs,INT_Yards,Average,Long
ryan-anderson,2019,WashingtonRedskins,16,40,26,14,4,--,1,--,--,--,--,--
ryan-anderson,2020,WashingtonFootballTeam,9,9,6,3,0,--,0,--,--,--,--,--
ryan-anderson,TOTAL,--,52,78,47,31,6,0,1,0,0,0,0,0
henry-anderson,2015,IndianapolisColts,9,27,15,12,1,0,2,0,0,0,0,0
henry-anderson,2016,IndianapolisColts,11,12,9,3,0,0,2,0,0,0,0,0
henry-anderson,2017,IndianapolisColts,9,22,15,7,2,--,0,--,--,--,--,--
henry-anderson,2018,NewYorkJets,16,33,20,13,7,--,4,--,--,--,--,--
henry-anderson,2019,NewYorkJets,13,24,13,11,1,--,0,--,--,--,--,--
henry-anderson,2020,NewYorkJets,16,40,17,23,0.5,--,0,--,--,--,--,--
henry-anderson,TOTAL,--,74,158,89,69,11.5,0,8,0,0,0,0,0
abdullah-anderson,2018,ChicagoBears,--,--,--,--,--,--,--,--,--,--,--,--
abdullah-anderson,2019,ChicagoBears,6,4,3,1,1,--,0,--,--,--,--,--
abdullah-anderson,2020,MinnesotaVikings,1,--,--,--,--,--,--,--,--,--,--,--
abdullah-anderson,TOTAL,--,7,4,3,1,1,0,0,0,0,0,0,0
prince-amukamara,2011,NewYorkGiants,7,12,10,2,0,0,3,1,0,0,0,0
prince-amukamara,2012,NewYorkGiants,13,51,43,8,0,0,7,1,0,0,0,0
prince-amukamara,2013,NewYorkGiants,16,75,66,9,0,0,14,1,0,-4,-4,-4
prince-amukamara,2014,NewYorkGiants,8,40,31,9,0,0,11,3,0,66,22,38
prince-amukamara,2015,NewYorkGiants,11,55,47,8,0,0,10,1,0,6,6,6
prince-amukamara,2016,JacksonvilleJaguars,14,49,46,3,0,0,6,0,0,0,0,0
prince-amukamara,2017,ChicagoBears,14,48,45,3,0,--,7,--,--,--,--,--
prince-amukamara,2018,ChicagoBears,15,63,54,9,0,0,12,3,1,58,19.3,49
prince-amukamara,2019,ChicagoBears,15,51,42,9,0,--,10,--,--,--,--,--
prince-amukamara,2020,ArizonaCardinals,--,--,--,--,--,--,--,--,--,--,--,--
prince-amukamara,TOTAL,--,113,444,384,60,0,0,80,10,1,126,12.6,89
adrian-amos,2015,ChicagoBears,16,63,53,10,1,0,2,0,0,0,0,0
adrian-amos,2016,ChicagoBears,15,62,54,8,0,0,5,0,0,0,0,0
adrian-amos,2017,ChicagoBears,13,67,60,7,0,0,3,1,1,90,90,90
adrian-amos,2018,ChicagoBears,16,69,55,14,1,--,9,2,0,27,13.5,26
adrian-amos,2019,GreenBayPackers,16,80,64,16,1,--,8,2,0,12,6,9
adrian-amos,2020,GreenBayPackers,16,81,63,18,2,--,9,2,0,47,23.5,24
adrian-amos,TOTAL,--,92,422,349,73,5,0,36,7,1,176,25.1,149
danny-amendola,2009,St.LouisRams,14,3,3,0,0,0,0,0,0,0,0,0
danny-amendola,2010,St.LouisRams,16,1,1,0,0,0,0,0,0,0,0,0
danny-amendola,2011,St.LouisRams,1,0,0,0,0,0,0,0,0,0,0,0
danny-amendola,2012,St.LouisRams,11,1,1,0,0,0,0,0,0,0,0,0
danny-amendola,2013,NewEnglandPatriots,12,0,0,0,0,0,0,0,0,0,0,0
danny-amendola,2014,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0
danny-amendola,2015,NewEnglandPatriots,14,0,0,0,0,0,0,0,0,0,0,0
danny-amendola,2016,NewEnglandPatriots,12,1,1,0,0,0,0,0,0,0,0,0
danny-amendola,2017,NewEnglandPatriots,15,2,2,0,0,0,0,--,--,--,--,--
danny-amendola,2018,MiamiDolphins,15,1,1,0,0,0,0,--,--,--,--,--
danny-amendola,2019,DetroitLions,15,--,--,--,--,0,--,--,--,--,--,--
danny-amendola,2020,DetroitLions,14,--,--,--,--,--,--,--,--,--,--,--
danny-amendola,TOTAL,--,155,9,9,0,0,0,0,0,0,0,0,0
ugo-amadi,2019,SeattleSeahawks,16,17,13,4,0,--,0,--,--,--,--,--
ugo-amadi,2020,SeattleSeahawks,14,53,46,7,0,--,7,--,--,--,--,--
ugo-amadi,TOTAL,--,30,70,59,11,0,0,7,0,0,0,0,0
auzoyah-alufohai,2020,HoustonTexans,3,1,0,1,0,--,0,--,--,--,--,--
auzoyah-alufohai,TOTAL,--,3,1,0,1,0,0,0,0,0,0,0,0
tyson-alualu,2010,JacksonvilleJaguars,16,32,23,9,3.5,0,1,0,0,0,0,0
tyson-alualu,2011,JacksonvilleJaguars,16,39,20,19,2.5,0,1,0,0,0,0,0
tyson-alualu,2012,JacksonvilleJaguars,16,44,33,11,3.5,0,1,0,0,0,0,0
tyson-alualu,2013,JacksonvilleJaguars,16,42,33,9,1.5,0,1,0,0,0,0,0
tyson-alualu,2014,JacksonvilleJaguars,16,28,11,17,2,0,0,0,0,0,0,0
tyson-alualu,2015,JacksonvilleJaguars,16,23,15,8,2,0,2,0,0,0,0,0
tyson-alualu,2016,JacksonvilleJaguars,14,36,28,8,2.5,0,0,0,0,0,0,0
tyson-alualu,2017,PittsburghSteelers,16,32,18,14,4,--,1,--,--,--,--,--
tyson-alualu,2018,PittsburghSteelers,15,20,10,10,0,--,0,--,--,--,--,--
tyson-alualu,2019,PittsburghSteelers,16,33,13,20,1,--,2,--,--,--,--,--
tyson-alualu,2020,PittsburghSteelers,15,35,14,21,2,--,5,--,--,--,--,--
tyson-alualu,TOTAL,--,172,364,218,146,24.5,0,14,0,0,0,0,0
